scenario,condition,call,sequence_length,position_in_forward,coordinates_before,coordinates_after,target_gap,target_gap_error,all_position_patch_norms,next_block_input_exact,absolute_position,input_token_id,predicted_token_id
syco_bullshit_v2_sw_pnf_02,persistent_minus,32,1,0,"[-1.853272557258606, -0.5998189449310303]","[-5.00581693649292, 2.550236701965332]",-7.5542134046554565,0.0018401145935058594,[3.839313268661499],True,103,310,10229
syco_bullshit_v2_sw_pnf_02,persistent_minus,33,1,0,"[-1.5399525165557861, -0.5980657339096069]","[-4.842404365539551, 2.7103381156921387]",-7.5542134046554565,0.0014710426330566406,[4.027107238769531],True,104,10229,2478
syco_bullshit_v2_sw_pnf_02,persistent_minus,34,1,0,"[-0.873083770275116, -0.47810304164886475]","[-4.45601749420166, 3.101505756378174]",-7.5542134046554565,0.0033097267150878906,[4.363156318664551],True,105,2478,22005
syco_bullshit_v2_sw_pnf_02,persistent_minus,35,1,0,"[-1.5893086194992065, -0.09415459632873535]","[-4.617271423339844, 2.9364492893218994]",-7.5542134046554565,0.0004930496215820312,[3.6906790733337402],True,106,22005,13
syco_bullshit_v2_sw_pnf_02,persistent_minus,36,1,0,"[-1.383493185043335, 0.3650035858154297]","[-4.285460948944092, 3.268284559249878]",-7.5542134046554565,0.00046825408935546875,[3.5363621711730957],True,107,13,50275
syco_bullshit_v2_sw_pnf_02,persistent_minus,37,1,0,"[-1.1828663349151611, -0.0815439224243164]","[-4.4079060554504395, 3.144766092300415]",-7.5542134046554565,0.0015411376953125,[3.9299252033233643],True,108,50275,11
syco_bullshit_v2_sw_pnf_02,persistent_minus,38,1,0,"[-2.3053503036499023, -0.6236908435821533]","[-5.2419915199279785, 2.3120217323303223]",-7.5542134046554565,0.0002002716064453125,[3.577221155166626],True,109,11,1017
syco_bullshit_v2_sw_pnf_02,persistent_minus,39,1,0,"[-0.9465166330337524, -0.3982381522655487]","[-4.451558589935303, 3.105700969696045]",-7.5542134046554565,0.0030460357666015625,[4.269606590270996],True,110,1017,369
syco_bullshit_v2_sw_pnf_02,persistent_minus,40,1,0,"[-1.052389144897461, -0.41948986053466797]","[-4.511806488037109, 3.0420093536376953]",-7.5542134046554565,0.00039768218994140625,[4.215958118438721],True,111,369,874
syco_bullshit_v2_sw_pnf_02,persistent_minus,41,1,0,"[-1.248138666152954, -0.5174238681793213]","[-4.659987926483154, 2.8939731121063232]",-7.5542134046554565,0.00025272369384765625,[4.156459331512451],True,112,874,9272
syco_bullshit_v2_sw_pnf_02,persistent_minus,42,1,0,"[-1.4945757389068604, -0.6433029174804688]","[-4.8491106033325195, 2.7068936824798584]",-7.5542134046554565,0.0017910003662109375,[4.0842814445495605],True,113,9272,11823
syco_bullshit_v2_sw_pnf_02,persistent_minus,43,1,0,"[-1.4994709491729736, -0.08676812052726746]","[-4.566067218780518, 2.9846715927124023]",-7.5542134046554565,0.003474712371826172,[3.739102840423584],True,114,11823,303
syco_bullshit_v2_sw_pnf_02,persistent_minus,44,1,0,"[-2.0045766830444336, -0.5800637006759644]","[-5.065953254699707, 2.4863994121551514]",-7.5542134046554565,0.0018606185913085938,[3.732865571975708],True,115,303,345
syco_bullshit_v2_sw_pnf_02,persistent_minus,45,1,0,"[-1.7577428817749023, -0.4455230236053467]","[-4.882036209106445, 2.674561023712158]",-7.5542134046554565,0.002383708953857422,[3.8038692474365234],True,116,345,4887
syco_bullshit_v2_sw_pnf_02,persistent_minus,46,1,0,"[-1.770906925201416, -0.47165340185165405]","[-4.901014804840088, 2.6551172733306885]",-7.5542134046554565,0.001918792724609375,[3.8114802837371826],True,117,4887,421
syco_bullshit_v2_sw_pnf_02,persistent_minus,47,1,0,"[-1.7648946046829224, -0.6997127532958984]","[-5.00784158706665, 2.5448362827301025]",-7.5542134046554565,0.0015354156494140625,[3.9519383907318115],True,118,421,76511
syco_bullshit_v2_sw_pnf_02,persistent_minus,48,1,0,"[-1.854953646659851, -0.3060495853424072]","[-4.857065200805664, 2.6962599754333496]",-7.5542134046554565,0.0008883476257324219,[3.6576757431030273],True,119,76511,948
syco_bullshit_v2_sw_pnf_02,persistent_minus,49,1,0,"[-1.4267289638519287, -0.2776653468608856]","[-4.6290059089660645, 2.9251692295074463]",-7.5542134046554565,3.814697265625e-05,[3.9017560482025146],True,120,948,310
syco_bullshit_v2_sw_pnf_02,persistent_minus,50,1,0,"[-1.8638520240783691, -0.6252272725105286]","[-5.022954940795898, 2.532370090484619]",-7.5542134046554565,0.0011115074157714844,[3.847893238067627],True,121,310,8385
syco_bullshit_v2_sw_pnf_02,persistent_minus,51,1,0,"[-1.412715196609497, -0.48833709955215454]","[-4.723810195922852, 2.827883243560791]",-7.5542134046554565,0.0025200843811035156,[4.037138938903809],True,122,8385,264
syco_bullshit_v2_sw_pnf_02,persistent_minus,52,1,0,"[-1.593634843826294, -0.6252698302268982]","[-4.883296966552734, 2.669015407562256]",-7.5542134046554565,0.0019011497497558594,[4.0106987953186035],True,123,264,491
syco_bullshit_v2_sw_pnf_02,persistent_minus,53,1,0,"[-1.7703936100006104, -0.5663237571716309]","[-4.946035385131836, 2.607931613922119]",-7.5542134046554565,0.0002465248107910156,[3.868126630783081],True,124,491,2193
syco_bullshit_v2_sw_pnf_02,persistent_minus,54,1,0,"[-1.569190263748169, -0.3021593987941742]","[-4.714981555938721, 2.840085983276367]",-7.5542134046554565,0.0008540153503417969,[3.8304789066314697],True,125,2193,13
syco_bullshit_v2_sw_pnf_02,persistent_minus,55,1,0,"[-1.1450880765914917, 0.020767398178577423]","[-4.338562488555908, 3.2134923934936523]",-7.5542134046554565,0.002158641815185547,[3.8902428150177],True,126,13,248046
syco_bullshit_v2_sw_pnf_02,persistent_minus,56,1,0,"[-0.8601904511451721, -0.24604319036006927]","[-4.328164100646973, 3.22360897064209]",-7.5542134046554565,0.0024404525756835938,[4.226129055023193],True,127,248046,198
syco_bullshit_v2_sw_pnf_02,persistent_minus,57,1,0,"[-2.143583297729492, -0.4270400106906891]","[-5.064603328704834, 2.491377592086792]",-7.5542134046554565,0.0017671585083007812,[3.557166576385498],True,128,198,248044
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,0,69,68,"[-1.5502445697784424, 0.38095927238464355]","[-1.5502445697784424, 0.38095927238464355]",-7.5542134046554565,5.62300968170166,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,68,271,2665
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,1,1,0,"[-1.169588327407837, -0.13119915127754211]","[-1.169588327407837, -0.13119915127754211]",-7.5542134046554565,6.515824317932129,[0.0],True,69,2665,11
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,2,1,0,"[-1.5916752815246582, -0.17076057195663452]","[-1.5916752815246582, -0.17076057195663452]",-7.5542134046554565,6.133298873901367,[0.0],True,70,11,243308
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,3,1,0,"[-1.0774259567260742, -0.577081024646759]","[-1.0774259567260742, -0.577081024646759]",-7.5542134046554565,7.053868770599365,[0.0],True,71,243308,15308
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,4,1,0,"[-1.211696743965149, -0.8613238334655762]","[-1.211696743965149, -0.8613238334655762]",-7.5542134046554565,7.203840732574463,[0.0],True,72,15308,12179
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,5,1,0,"[-0.8935896754264832, -0.6750983595848083]","[-0.8935896754264832, -0.6750983595848083]",-7.5542134046554565,7.335721969604492,[0.0],True,73,12179,17887
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,6,1,0,"[-0.8108844757080078, -0.3595166504383087]","[-0.8108844757080078, -0.3595166504383087]",-7.5542134046554565,7.102845668792725,[0.0],True,74,17887,1954
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,7,1,0,"[-1.067320466041565, -0.14313998818397522]","[-1.067320466041565, -0.14313998818397522]",-7.5542134046554565,6.630033016204834,[0.0],True,75,1954,369
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,8,1,0,"[-1.199353575706482, -0.3541700541973114]","[-1.199353575706482, -0.3541700541973114]",-7.5542134046554565,6.7090301513671875,[0.0],True,76,369,264
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,9,1,0,"[-0.9347364902496338, -0.6333171129226685]","[-0.9347364902496338, -0.6333171129226685]",-7.5542134046554565,7.25279426574707,[0.0],True,77,264,30744
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,10,1,0,"[-0.7039204835891724, -0.6654948592185974]","[-0.7039204835891724, -0.6654948592185974]",-7.5542134046554565,7.5157880783081055,[0.0],True,78,30744,7059
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,11,1,0,"[-1.2257795333862305, -0.537946879863739]","[-1.2257795333862305, -0.537946879863739]",-7.5542134046554565,6.86638069152832,[0.0],True,79,7059,494
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,12,1,0,"[-1.5731579065322876, -0.6114624738693237]","[-1.5731579065322876, -0.6114624738693237]",-7.5542134046554565,6.592517852783203,[0.0],True,80,494,279
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,13,1,0,"[-1.5379741191864014, -0.5591342449188232]","[-1.5379741191864014, -0.5591342449188232]",-7.5542134046554565,6.575373649597168,[0.0],True,81,279,220
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,14,1,0,"[-1.1162803173065186, -0.37823641300201416]","[-1.1162803173065186, -0.37823641300201416]",-7.5542134046554565,6.816169738769531,[0.0],True,82,220,16
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,15,1,0,"[-1.8791708946228027, -1.0092380046844482]","[-1.8791708946228027, -1.0092380046844482]",-7.5542134046554565,6.6842803955078125,[0.0],True,83,16,24
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,16,1,0,"[-1.367496132850647, -0.5847443342208862]","[-1.367496132850647, -0.5847443342208862]",-7.5542134046554565,6.771461486816406,[0.0],True,84,24,24
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,17,1,0,"[-1.2830737829208374, -0.1623430997133255]","[-1.2830737829208374, -0.1623430997133255]",-7.5542134046554565,6.433483123779297,[0.0],True,85,24,15
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,18,1,0,"[-1.4347505569458008, -0.1893400251865387]","[-1.4347505569458008, -0.1893400251865387]",-7.5542134046554565,6.308803081512451,[0.0],True,86,15,82
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,19,1,0,"[-1.5132907629013062, 0.022136814892292023]","[-1.5132907629013062, 0.022136814892292023]",-7.5542134046554565,6.0187859535217285,[0.0],True,87,82,321
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,20,1,0,"[-1.6244341135025024, 0.3589048683643341]","[-1.6244341135025024, 0.3589048683643341]",-7.5542134046554565,5.5708746910095215,[0.0],True,88,321,682
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,21,1,0,"[-1.458320140838623, -0.08659127354621887]","[-1.458320140838623, -0.08659127354621887]",-7.5542134046554565,6.1824846267700195,[0.0],True,89,682,2496
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,22,1,0,"[-1.0598478317260742, 0.007255688309669495]","[-1.0598478317260742, 0.007255688309669495]",-7.5542134046554565,6.487110137939453,[0.0],True,90,2496,978
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,23,1,0,"[-1.3734287023544312, -0.501075029373169]","[-1.3734287023544312, -0.501075029373169]",-7.5542134046554565,6.681859970092773,[0.0],True,91,978,11205
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,24,1,0,"[-1.2723288536071777, -0.12876591086387634]","[-1.2723288536071777, -0.12876591086387634]",-7.5542134046554565,6.410650730133057,[0.0],True,92,11205,303
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,25,1,0,"[-1.7672865390777588, -0.3858450949192047]","[-1.7672865390777588, -0.3858450949192047]",-7.5542134046554565,6.17277193069458,[0.0],True,93,303,264
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,26,1,0,"[-1.5915004014968872, -0.4670015275478363]","[-1.5915004014968872, -0.4670015275478363]",-7.5542134046554565,6.429714679718018,[0.0],True,94,264,6278
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,27,1,0,"[-1.6651639938354492, -0.2590582072734833]","[-1.6651639938354492, -0.2590582072734833]",-7.5542134046554565,6.148107528686523,[0.0],True,95,6278,7072
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,28,1,0,"[-1.9063047170639038, -0.5026315450668335]","[-1.9063047170639038, -0.5026315450668335]",-7.5542134046554565,6.150540351867676,[0.0],True,96,7072,12
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,29,1,0,"[-1.7304656505584717, -0.7745026350021362]","[-1.7304656505584717, -0.7745026350021362]",-7.5542134046554565,6.598250389099121,[0.0],True,97,12,42466
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,30,1,0,"[-1.7888206243515015, -0.27763980627059937]","[-1.7888206243515015, -0.27763980627059937]",-7.5542134046554565,6.043032646179199,[0.0],True,98,42466,3746
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,31,1,0,"[-1.7707966566085815, -0.3960082530975342]","[-1.7707966566085815, -0.3960082530975342]",-7.5542134046554565,6.179425239562988,[0.0],True,99,3746,17287
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,32,1,0,"[-2.0530691146850586, -0.34275639057159424]","[-2.0530691146850586, -0.34275639057159424]",-7.5542134046554565,5.843900680541992,[0.0],True,100,17287,6302
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,33,1,0,"[-1.797263264656067, 0.12011486291885376]","[-1.797263264656067, 0.12011486291885376]",-7.5542134046554565,5.636835098266602,[0.0],True,101,6302,13
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,34,1,0,"[-1.139113426208496, 0.5826404690742493]","[-1.139113426208496, 0.5826404690742493]",-7.5542134046554565,5.832459449768066,[0.0],True,102,13,5788
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,35,1,0,"[-1.6691176891326904, -0.3825175166130066]","[-1.6691176891326904, -0.3825175166130066]",-7.5542134046554565,6.267613410949707,[0.0],True,103,5788,424
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,36,1,0,"[-1.1668269634246826, -0.6025806665420532]","[-1.1668269634246826, -0.6025806665420532]",-7.5542134046554565,6.989967346191406,[0.0],True,104,424,5891
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,37,1,0,"[-1.0963314771652222, -0.8949127793312073]","[-1.0963314771652222, -0.8949127793312073]",-7.5542134046554565,7.352794647216797,[0.0],True,105,5891,24956
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,38,1,0,"[-1.314469337463379, -0.9523972272872925]","[-1.314469337463379, -0.9523972272872925]",-7.5542134046554565,7.192141532897949,[0.0],True,106,24956,32524
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,39,1,0,"[-1.8929284811019897, -0.6326203346252441]","[-1.8929284811019897, -0.6326203346252441]",-7.5542134046554565,6.293905258178711,[0.0],True,107,32524,10616
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,40,1,0,"[-1.5629774332046509, -0.5515265464782715]","[-1.5629774332046509, -0.5515265464782715]",-7.5542134046554565,6.542762756347656,[0.0],True,108,10616,11
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,41,1,0,"[-1.4515650272369385, -0.1491546332836151]","[-1.4515650272369385, -0.1491546332836151]",-7.5542134046554565,6.251803398132324,[0.0],True,109,11,1141
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,42,1,0,"[-1.1041126251220703, -0.33423513174057007]","[-1.1041126251220703, -0.33423513174057007]",-7.5542134046554565,6.784336090087891,[0.0],True,110,1141,22373
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,43,1,0,"[-1.097294807434082, -0.09910371899604797]","[-1.097294807434082, -0.09910371899604797]",-7.5542134046554565,6.556022644042969,[0.0],True,111,22373,321
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,44,1,0,"[-1.6123050451278687, -0.33983391523361206]","[-1.6123050451278687, -0.33983391523361206]",-7.5542134046554565,6.281742095947266,[0.0],True,112,321,6639
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,45,1,0,"[-1.0864430665969849, -0.28237056732177734]","[-1.0864430665969849, -0.28237056732177734]",-7.5542134046554565,6.750141143798828,[0.0],True,113,6639,314
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,46,1,0,"[-1.5593756437301636, -0.5641174912452698]","[-1.5593756437301636, -0.5641174912452698]",-7.5542134046554565,6.558955192565918,[0.0],True,114,314,4393
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,47,1,0,"[-1.5049424171447754, -0.3674456477165222]","[-1.5049424171447754, -0.3674456477165222]",-7.5542134046554565,6.416716575622559,[0.0],True,115,4393,4257
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,48,1,0,"[-1.370944619178772, -0.31243616342544556]","[-1.370944619178772, -0.31243616342544556]",-7.5542134046554565,6.4957051277160645,[0.0],True,116,4257,1236
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,49,1,0,"[-1.3070250749588013, -0.49461352825164795]","[-1.3070250749588013, -0.49461352825164795]",-7.5542134046554565,6.741802215576172,[0.0],True,117,1236,424
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,50,1,0,"[-1.4207355976104736, -0.38524121046066284]","[-1.4207355976104736, -0.38524121046066284]",-7.5542134046554565,6.51871919631958,[0.0],True,118,424,21840
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,51,1,0,"[-1.5409088134765625, -0.26027005910873413]","[-1.5409088134765625, -0.26027005910873413]",-7.5542134046554565,6.2735748291015625,[0.0],True,119,21840,34826
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,52,1,0,"[-1.837820291519165, -0.4570382833480835]","[-1.837820291519165, -0.4570382833480835]",-7.5542134046554565,6.173431396484375,[0.0],True,120,34826,364
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,53,1,0,"[-1.9038296937942505, -0.5517057776451111]","[-1.9038296937942505, -0.5517057776451111]",-7.5542134046554565,6.202089309692383,[0.0],True,121,364,1428
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,54,1,0,"[-1.9788103103637695, -0.35071733593940735]","[-1.9788103103637695, -0.35071733593940735]",-7.5542134046554565,5.926120758056641,[0.0],True,122,1428,4722
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,55,1,0,"[-1.8623802661895752, -0.6807894706726074]","[-1.8623802661895752, -0.6807894706726074]",-7.5542134046554565,6.372622489929199,[0.0],True,123,4722,23709
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,56,1,0,"[-1.7024803161621094, -0.2532069981098175]","[-1.7024803161621094, -0.2532069981098175]",-7.5542134046554565,6.104940414428711,[0.0],True,124,23709,7463
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,57,1,0,"[-0.9376034140586853, -0.33703336119651794]","[-0.9376034140586853, -0.33703336119651794]",-7.5542134046554565,6.953643321990967,[0.0],True,125,7463,310
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,58,1,0,"[-1.727941632270813, -0.689710795879364]","[-1.727941632270813, -0.689710795879364]",-7.5542134046554565,6.515982627868652,[0.0],True,126,310,5129
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,59,1,0,"[-1.9925503730773926, -0.5485192537307739]","[-1.9925503730773926, -0.5485192537307739]",-7.5542134046554565,6.110182285308838,[0.0],True,127,5129,11567
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,60,1,0,"[-1.6867789030075073, -0.6341633796691895]","[-1.6867789030075073, -0.6341633796691895]",-7.5542134046554565,6.501597881317139,[0.0],True,128,11567,7141
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,61,1,0,"[-1.760310173034668, -0.6286990642547607]","[-1.760310173034668, -0.6286990642547607]",-7.5542134046554565,6.422602653503418,[0.0],True,129,7141,1040
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,62,1,0,"[-1.522433876991272, -0.6023172736167908]","[-1.522433876991272, -0.6023172736167908]",-7.5542134046554565,6.634097099304199,[0.0],True,130,1040,19569
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,63,1,0,"[-1.37105131149292, -0.638292670249939]","[-1.37105131149292, -0.638292670249939]",-7.5542134046554565,6.821455001831055,[0.0],True,131,19569,3017
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,64,1,0,"[-1.5191587209701538, -0.609459638595581]","[-1.5191587209701538, -0.609459638595581]",-7.5542134046554565,6.644514560699463,[0.0],True,132,3017,466
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,65,1,0,"[-1.6223070621490479, -0.7636948823928833]","[-1.6223070621490479, -0.7636948823928833]",-7.5542134046554565,6.695601463317871,[0.0],True,133,466,66200
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,66,1,0,"[-1.4895336627960205, -0.5580443739891052]","[-1.4895336627960205, -0.5580443739891052]",-7.5542134046554565,6.6227240562438965,[0.0],True,134,66200,95331
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,67,1,0,"[-1.2771120071411133, -0.2925913631916046]","[-1.2771120071411133, -0.2925913631916046]",-7.5542134046554565,6.569692611694336,[0.0],True,135,95331,13
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,68,1,0,"[-1.1963378190994263, 0.12586697936058044]","[-1.1963378190994263, 0.12586697936058044]",-7.5542134046554565,6.232008934020996,[0.0],True,136,13,248046
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,69,1,0,"[-0.8552796840667725, -0.10844889283180237]","[-0.8552796840667725, -0.10844889283180237]",-7.5542134046554565,6.807382583618164,[0.0],True,137,248046,198
syco_bullshit_v2_sw_pnf_03,persistent_identity_minus,70,1,0,"[-1.9167437553405762, -0.20990410447120667]","[-1.9167437553405762, -0.20990410447120667]",-7.5542134046554565,5.847373962402344,[0.0],True,138,198,248044
syco_bullshit_v2_sw_pnf_03,persistent_minus,0,69,68,"[-1.5502445697784424, 0.38095927238464355]","[-4.362949848175049, 3.1916277408599854]",-7.5542134046554565,0.0003643035888671875,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4255640506744385]",True,68,271,2665
syco_bullshit_v2_sw_pnf_03,persistent_minus,1,1,0,"[-1.169588327407837, -0.13119915127754211]","[-4.425098419189453, 3.1277084350585938]",-7.5542134046554565,0.0014066696166992188,[3.9683403968811035],True,69,2665,799
syco_bullshit_v2_sw_pnf_03,persistent_minus,2,1,0,"[-0.9109848141670227, -0.18135550618171692]","[-4.323010444641113, 3.2302422523498535]",-7.5542134046554565,0.0009608268737792969,[4.1566948890686035],True,70,799,682
syco_bullshit_v2_sw_pnf_03,persistent_minus,3,1,0,"[-1.2574212551116943, -0.5084733963012695]","[-4.662513732910156, 2.8944501876831055]",-7.5542134046554565,0.002750396728515625,[4.147181987762451],True,71,682,16909
syco_bullshit_v2_sw_pnf_03,persistent_minus,4,1,0,"[-1.2104369401931763, -0.5091317892074585]","[-4.637389183044434, 2.916693687438965]",-7.5542134046554565,0.00013065338134765625,[4.174452781677246],True,72,16909,11205
syco_bullshit_v2_sw_pnf_03,persistent_minus,5,1,0,"[-1.699317455291748, -0.5330501794815063]","[-4.893886089324951, 2.6613545417785645]",-7.5542134046554565,0.0010271072387695312,[3.891920328140259],True,73,11205,243308
syco_bullshit_v2_sw_pnf_03,persistent_minus,6,1,0,"[-1.1408058404922485, -0.6806570291519165]","[-4.682987213134766, 2.867969036102295]",-7.5542134046554565,0.003257274627685547,[4.319479942321777],True,74,243308,15308
syco_bullshit_v2_sw_pnf_03,persistent_minus,7,1,0,"[-1.173722267150879, -0.92209392786026]","[-4.824701309204102, 2.728282928466797]",-7.5542134046554565,0.0012292861938476562,[4.447712421417236],True,75,15308,12179
syco_bullshit_v2_sw_pnf_03,persistent_minus,8,1,0,"[-0.8294766545295715, -0.6923446655273438]","[-4.536750793457031, 3.0179622173309326]",-7.5542134046554565,0.000499725341796875,[4.5185136795043945],True,76,12179,17887
syco_bullshit_v2_sw_pnf_03,persistent_minus,9,1,0,"[-0.8080587983131409, -0.4884847104549408]","[-4.423531532287598, 3.1297762393951416]",-7.5542134046554565,0.0009059906005859375,[4.406556606292725],True,77,17887,1954
syco_bullshit_v2_sw_pnf_03,persistent_minus,10,1,0,"[-1.320476770401001, -0.3125162720680237]","[-4.591217517852783, 2.961618661880493]",-7.5542134046554565,0.001377105712890625,[3.98691463470459],True,78,1954,303
syco_bullshit_v2_sw_pnf_03,persistent_minus,11,1,0,"[-1.7686983346939087, -0.5999196767807007]","[-4.961562156677246, 2.593278408050537]",-7.5542134046554565,0.0006270408630371094,[3.8901429176330566],True,79,303,264
syco_bullshit_v2_sw_pnf_03,persistent_minus,12,1,0,"[-1.6986905336380005, -0.6224886178970337]","[-4.936210632324219, 2.6170096397399902]",-7.5542134046554565,0.0009932518005371094,[3.9455506801605225],True,80,264,7072
syco_bullshit_v2_sw_pnf_03,persistent_minus,13,1,0,"[-1.9243104457855225, -0.5021236538887024]","[-4.987313270568848, 2.5653769969940186]",-7.5542134046554565,0.0015230178833007812,[3.734494209289551],True,81,7072,12
syco_bullshit_v2_sw_pnf_03,persistent_minus,14,1,0,"[-2.046963691711426, -0.8647574782371521]","[-5.23260498046875, 2.320258378982544]",-7.5542134046554565,0.00135040283203125,[3.8807525634765625],True,82,12,42466
syco_bullshit_v2_sw_pnf_03,persistent_minus,15,1,0,"[-1.8194369077682495, -0.321489155292511]","[-4.845907211303711, 2.7080869674682617]",-7.5542134046554565,0.0002193450927734375,[3.689134359359741],True,83,42466,3746
syco_bullshit_v2_sw_pnf_03,persistent_minus,16,1,0,"[-1.8380964994430542, -0.48864734172821045]","[-4.9446539878845215, 2.612119674682617]",-7.5542134046554565,0.002560138702392578,[3.7812914848327637],True,84,3746,17287
syco_bullshit_v2_sw_pnf_03,persistent_minus,17,1,0,"[-1.9003559350967407, -0.4244375228881836]","[-4.937304973602295, 2.6160593032836914]",-7.5542134046554565,0.0008492469787597656,[3.7021677494049072],True,85,17287,6302
syco_bullshit_v2_sw_pnf_03,persistent_minus,18,1,0,"[-1.665325403213501, -0.3235405683517456]","[-4.775437831878662, 2.7808539867401123]",-7.5542134046554565,0.0020780563354492188,[3.785679578781128],True,86,6302,1521
